support,itemsets
0.027266900741236135,"any_harmful=1, engagement=high, topic=2024 election / 2024 / election / like"
0.023546787047873823,"engagement=high, label=Sensationalism, topic=2024 election / 2024 / election / like"
0.01861450147689907,"engagement=high, label=Speculation, topic=2024 election / 2024 / election / like"
0.043763584684835315,"engagement=high, period=post_election, topic=2024 election / 2024 / election / like"
0.04479462743131026,"engagement=high, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.02020286462687399,"any_harmful=0, engagement=high, sensitive=0, topic=2024 election / 2024 / election / like"
0.01858663545672407,"any_harmful=0, engagement=high, topic=2024 election / 2024 / election / like, verified=0"
0.018377640305411582,"any_harmful=0, engagement=high, period=post_election, topic=2024 election / 2024 / election / like"
0.018419439335674078,"any_harmful=0, engagement=high, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.01821044418436159,"any_harmful=0, engagement=high, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like"
0.016858942205874156,"any_harmful=0, engagement=high, period=post_election, topic=2024 election / 2024 / election / like, verified=0"
0.016691746084824165,"any_harmful=0, engagement=high, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.02701610655966115,"any_harmful=1, engagement=high, sensitive=0, topic=2024 election / 2024 / election / like"
0.02662598227721117,"any_harmful=1, engagement=high, topic=2024 election / 2024 / election / like, verified=0"
0.02538594437942373,"any_harmful=1, engagement=high, period=post_election, topic=2024 election / 2024 / election / like"
0.02637518809563618,"any_harmful=1, engagement=high, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.02516301621802374,"any_harmful=1, engagement=high, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like"
0.024842556986011257,"any_harmful=1, engagement=high, period=post_election, topic=2024 election / 2024 / election / like, verified=0"
0.02461962882461127,"any_harmful=1, engagement=high, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.023546787047873823,"any_harmful=1, engagement=high, label=Sensationalism, topic=2024 election / 2024 / election / like"
0.023351724906648833,"engagement=high, label=Sensationalism, sensitive=0, topic=2024 election / 2024 / election / like"
0.022919801593936355,"engagement=high, label=Sensationalism, topic=2024 election / 2024 / election / like, verified=0"
0.021958423897898902,"engagement=high, label=Sensationalism, period=post_election, topic=2024 election / 2024 / election / like"
0.023351724906648833,"any_harmful=1, engagement=high, label=Sensationalism, sensitive=0, topic=2024 election / 2024 / election / like"
0.022919801593936355,"any_harmful=1, engagement=high, label=Sensationalism, topic=2024 election / 2024 / election / like, verified=0"
0.022724739452711362,"engagement=high, label=Sensationalism, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.022724739452711362,"any_harmful=1, engagement=high, label=Sensationalism, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.021958423897898902,"any_harmful=1, engagement=high, label=Sensationalism, period=post_election, topic=2024 election / 2024 / election / like"
0.02177729476676141,"engagement=high, label=Sensationalism, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like"
0.021428969514573928,"engagement=high, label=Sensationalism, period=post_election, topic=2024 election / 2024 / election / like, verified=0"
0.02177729476676141,"any_harmful=1, engagement=high, label=Sensationalism, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like"
0.021428969514573928,"any_harmful=1, engagement=high, label=Sensationalism, period=post_election, topic=2024 election / 2024 / election / like, verified=0"
0.02124784038343644,"engagement=high, label=Sensationalism, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.02124784038343644,"any_harmful=1, engagement=high, label=Sensationalism, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.01861450147689907,"any_harmful=1, engagement=high, label=Speculation, topic=2024 election / 2024 / election / like"
0.01855876943654907,"engagement=high, label=Sensationalism, label=Speculation, topic=2024 election / 2024 / election / like"
0.018461238365936578,"engagement=high, label=Speculation, sensitive=0, topic=2024 election / 2024 / election / like"
0.018126846123836592,"engagement=high, label=Speculation, topic=2024 election / 2024 / election / like, verified=0"
0.017444128629549128,"engagement=high, label=Speculation, period=post_election, topic=2024 election / 2024 / election / like"
0.01855876943654907,"any_harmful=1, engagement=high, label=Sensationalism, label=Speculation, topic=2024 election / 2024 / election / like"
0.018461238365936578,"any_harmful=1, engagement=high, label=Speculation, sensitive=0, topic=2024 election / 2024 / election / like"
0.01840550632558658,"engagement=high, label=Sensationalism, label=Speculation, sensitive=0, topic=2024 election / 2024 / election / like"
0.01840550632558658,"any_harmful=1, engagement=high, label=Sensationalism, label=Speculation, sensitive=0, topic=2024 election / 2024 / election / like"
0.018126846123836592,"any_harmful=1, engagement=high, label=Speculation, topic=2024 election / 2024 / election / like, verified=0"
0.018071114083486595,"engagement=high, label=Sensationalism, label=Speculation, topic=2024 election / 2024 / election / like, verified=0"
0.017973583012874102,"engagement=high, label=Speculation, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.018071114083486595,"any_harmful=1, engagement=high, label=Sensationalism, label=Speculation, topic=2024 election / 2024 / election / like, verified=0"
0.017973583012874102,"any_harmful=1, engagement=high, label=Speculation, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.017917850972524105,"engagement=high, label=Sensationalism, label=Speculation, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.017917850972524105,"any_harmful=1, engagement=high, label=Sensationalism, label=Speculation, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.017444128629549128,"any_harmful=1, engagement=high, label=Speculation, period=post_election, topic=2024 election / 2024 / election / like"
0.01738839658919913,"engagement=high, label=Sensationalism, label=Speculation, period=post_election, topic=2024 election / 2024 / election / like"
0.017304798528674135,"engagement=high, label=Speculation, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like"
0.017054004347099146,"engagement=high, label=Speculation, period=post_election, topic=2024 election / 2024 / election / like, verified=0"
0.01738839658919913,"any_harmful=1, engagement=high, label=Sensationalism, label=Speculation, period=post_election, topic=2024 election / 2024 / election / like"
0.017304798528674135,"any_harmful=1, engagement=high, label=Speculation, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like"
0.01724906648832414,"engagement=high, label=Sensationalism, label=Speculation, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like"
0.01724906648832414,"any_harmful=1, engagement=high, label=Sensationalism, label=Speculation, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like"
0.017054004347099146,"any_harmful=1, engagement=high, label=Speculation, period=post_election, topic=2024 election / 2024 / election / like, verified=0"
0.01699827230674915,"engagement=high, label=Sensationalism, label=Speculation, period=post_election, topic=2024 election / 2024 / election / like, verified=0"
0.016914674246224153,"engagement=high, label=Speculation, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.01699827230674915,"any_harmful=1, engagement=high, label=Sensationalism, label=Speculation, period=post_election, topic=2024 election / 2024 / election / like, verified=0"
0.016914674246224153,"any_harmful=1, engagement=high, label=Speculation, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.016858942205874156,"engagement=high, label=Sensationalism, label=Speculation, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.016858942205874156,"any_harmful=1, engagement=high, label=Sensationalism, label=Speculation, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.04337346040238533,"engagement=high, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like"
0.04170149919188541,"engagement=high, period=post_election, topic=2024 election / 2024 / election / like, verified=0"
0.041311374909435435,"engagement=high, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.18136599230897843,"period=post_election, sensitive=0, topic=2024 election / 2024 / election / like"
0.1796940310984785,"period=post_election, topic=2024 election / 2024 / election / like, verified=0"
0.1777155436660536,"period=post_election, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.06760296494454662,"any_harmful=1, label=Satire"
0.06717104163183414,"label=Satire, verified=0"
0.06672518530903417,"label=Satire, sensitive=0"
0.04345705846291033,"engagement=low, label=Satire"
0.022334615170261383,"label=Satire, label=Sensationalism"
0.01897675973917405,"label=Satire, topic=2024 election / 2024 / election / like"
0.019715209273811513,"label=Satire, sentiment=positive"
0.016524549963774175,"label=Satire, label=Speculation"
0.05624756172323469,"label=Satire, period=post_election"
0.06717104163183414,"any_harmful=1, label=Satire, verified=0"
0.06672518530903417,"any_harmful=1, label=Satire, sensitive=0"
0.06629326199632168,"label=Satire, sensitive=0, verified=0"
0.06629326199632168,"any_harmful=1, label=Satire, sensitive=0, verified=0"
0.04345705846291033,"any_harmful=1, engagement=low, label=Satire"
0.04323413030151034,"engagement=low, label=Satire, verified=0"
0.04280220698879786,"engagement=low, label=Satire, sensitive=0"
0.03491612327927326,"engagement=low, label=Satire, period=post_election"
0.04323413030151034,"any_harmful=1, engagement=low, label=Satire, verified=0"
0.04280220698879786,"any_harmful=1, engagement=low, label=Satire, sensitive=0"
0.04257927882739787,"engagement=low, label=Satire, sensitive=0, verified=0"
0.04257927882739787,"any_harmful=1, engagement=low, label=Satire, sensitive=0, verified=0"
0.03491612327927326,"any_harmful=1, engagement=low, label=Satire, period=post_election"
0.03481859220866076,"engagement=low, label=Satire, period=post_election, verified=0"
0.03440060190603578,"engagement=low, label=Satire, period=post_election, sensitive=0"
0.03481859220866076,"any_harmful=1, engagement=low, label=Satire, period=post_election, verified=0"
0.03440060190603578,"any_harmful=1, engagement=low, label=Satire, period=post_election, sensitive=0"
0.034303070835423284,"engagement=low, label=Satire, period=post_election, sensitive=0, verified=0"
0.034303070835423284,"any_harmful=1, engagement=low, label=Satire, period=post_election, sensitive=0, verified=0"
0.022334615170261383,"any_harmful=1, label=Satire, label=Sensationalism"
0.022306749150086385,"label=Satire, label=Sensationalism, verified=0"
0.0220002229281614,"label=Satire, label=Sensationalism, sensitive=0"
0.019464415092236526,"label=Satire, label=Sensationalism, period=post_election"
0.022306749150086385,"any_harmful=1, label=Satire, label=Sensationalism, verified=0"
0.0220002229281614,"any_harmful=1, label=Satire, label=Sensationalism, sensitive=0"
0.0219723569079864,"label=Satire, label=Sensationalism, sensitive=0, verified=0"
0.0219723569079864,"any_harmful=1, label=Satire, label=Sensationalism, sensitive=0, verified=0"
0.019464415092236526,"any_harmful=1, label=Satire, label=Sensationalism, period=post_election"
0.01945048208214903,"label=Satire, label=Sensationalism, period=post_election, verified=0"
0.019130022850136544,"label=Satire, label=Sensationalism, period=post_election, sensitive=0"
0.01945048208214903,"any_harmful=1, label=Satire, label=Sensationalism, period=post_election, verified=0"
0.019130022850136544,"any_harmful=1, label=Satire, label=Sensationalism, period=post_election, sensitive=0"
0.019116089840049044,"label=Satire, label=Sensationalism, period=post_election, sensitive=0, verified=0"
0.019116089840049044,"any_harmful=1, label=Satire, label=Sensationalism, period=post_election, sensitive=0, verified=0"
0.01897675973917405,"any_harmful=1, label=Satire, topic=2024 election / 2024 / election / like"
0.018907094688736553,"label=Satire, topic=2024 election / 2024 / election / like, verified=0"
0.018684166527336565,"label=Satire, sensitive=0, topic=2024 election / 2024 / election / like"
0.01637128685281168,"label=Satire, period=post_election, topic=2024 election / 2024 / election / like"
0.018907094688736553,"any_harmful=1, label=Satire, topic=2024 election / 2024 / election / like, verified=0"
0.018684166527336565,"any_harmful=1, label=Satire, sensitive=0, topic=2024 election / 2024 / election / like"
0.01861450147689907,"label=Satire, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.01861450147689907,"any_harmful=1, label=Satire, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.01637128685281168,"any_harmful=1, label=Satire, period=post_election, topic=2024 election / 2024 / election / like"
0.016343420832636683,"label=Satire, period=post_election, topic=2024 election / 2024 / election / like, verified=0"
0.016106559661149194,"label=Satire, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like"
0.016343420832636683,"any_harmful=1, label=Satire, period=post_election, topic=2024 election / 2024 / election / like, verified=0"
0.016106559661149194,"any_harmful=1, label=Satire, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like"
0.016078693640974195,"label=Satire, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.016078693640974195,"any_harmful=1, label=Satire, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.019715209273811513,"any_harmful=1, label=Satire, sentiment=positive"
0.01957587917293652,"label=Satire, sentiment=positive, verified=0"
0.019520147132586523,"label=Satire, sensitive=0, sentiment=positive"
0.01623195675193669,"label=Satire, period=post_election, sentiment=positive"
0.01957587917293652,"any_harmful=1, label=Satire, sentiment=positive, verified=0"
0.019520147132586523,"any_harmful=1, label=Satire, sensitive=0, sentiment=positive"
0.01938081703171153,"label=Satire, sensitive=0, sentiment=positive, verified=0"
0.01938081703171153,"any_harmful=1, label=Satire, sensitive=0, sentiment=positive, verified=0"
0.01623195675193669,"any_harmful=1, label=Satire, period=post_election, sentiment=positive"
0.016134425681324192,"label=Satire, period=post_election, sentiment=positive, verified=0"
0.016078693640974195,"label=Satire, period=post_election, sensitive=0, sentiment=positive"
0.016134425681324192,"any_harmful=1, label=Satire, period=post_election, sentiment=positive, verified=0"
0.016078693640974195,"any_harmful=1, label=Satire, period=post_election, sensitive=0, sentiment=positive"
0.015981162570361702,"label=Satire, period=post_election, sensitive=0, sentiment=positive, verified=0"
0.015981162570361702,"any_harmful=1, label=Satire, period=post_election, sensitive=0, sentiment=positive, verified=0"
0.016524549963774175,"any_harmful=1, label=Satire, label=Speculation"
0.016496683943599176,"label=Satire, label=Speculation, verified=0"
0.016273755782199185,"label=Satire, label=Speculation, sensitive=0"
0.01559103828791172,"label=Satire, label=Sensationalism, label=Speculation"
0.016496683943599176,"any_harmful=1, label=Satire, label=Speculation, verified=0"
0.016273755782199185,"any_harmful=1, label=Satire, label=Speculation, sensitive=0"
0.016245889762024186,"label=Satire, label=Speculation, sensitive=0, verified=0"
0.016245889762024186,"any_harmful=1, label=Satire, label=Speculation, sensitive=0, verified=0"
0.01559103828791172,"any_harmful=1, label=Satire, label=Sensationalism, label=Speculation"
0.015563172267736722,"label=Satire, label=Sensationalism, label=Speculation, verified=0"
0.015340244106336732,"label=Satire, label=Sensationalism, label=Speculation, sensitive=0"
0.015563172267736722,"any_harmful=1, label=Satire, label=Sensationalism, label=Speculation, verified=0"
0.015340244106336732,"any_harmful=1, label=Satire, label=Sensationalism, label=Speculation, sensitive=0"
0.015312378086161734,"label=Satire, label=Sensationalism, label=Speculation, sensitive=0, verified=0"
0.015312378086161734,"any_harmful=1, label=Satire, label=Sensationalism, label=Speculation, sensitive=0, verified=0"
0.05624756172323469,"any_harmful=1, label=Satire, period=post_election"
0.0559828345315722,"label=Satire, period=post_election, verified=0"
0.055564844228947224,"label=Satire, period=post_election, sensitive=0"
0.0559828345315722,"any_harmful=1, label=Satire, period=post_election, verified=0"
0.055564844228947224,"any_harmful=1, label=Satire, period=post_election, sensitive=0"
0.055300117037284734,"label=Satire, period=post_election, sensitive=0, verified=0"
0.055300117037284734,"any_harmful=1, label=Satire, period=post_election, sensitive=0, verified=0"
0.2181770049601516,"sensitive=0, sentiment=negative"
0.21335618346987684,"sentiment=negative, verified=0"
0.1458646826060302,"any_harmful=1, sentiment=negative"
0.14487543888981774,"engagement=low, sentiment=negative"
0.12929833361199353,"label=Sensationalism, sentiment=negative"
0.11015437775176949,"label=Speculation, sentiment=negative"
0.07493172825057125,"any_harmful=0, sentiment=negative"
0.1796940310984785,"period=post_election, sentiment=negative"
0.21073677757342696,"sensitive=0, sentiment=negative, verified=0"
0.1439558602240428,"any_harmful=1, sensitive=0, sentiment=negative"
0.1436772000222928,"any_harmful=1, sentiment=negative, verified=0"
0.1240177227888313,"any_harmful=1, period=post_election, sentiment=negative"
0.14176837764030542,"any_harmful=1, sensitive=0, sentiment=negative, verified=0"
0.12242935963885637,"any_harmful=1, period=post_election, sentiment=negative, verified=0"
0.12231789555815638,"any_harmful=1, period=post_election, sensitive=0, sentiment=negative"
0.12072953240818146,"any_harmful=1, period=post_election, sensitive=0, sentiment=negative, verified=0"
0.14295268349774284,"engagement=low, sensitive=0, sentiment=negative"
0.1422699660034554,"engagement=low, sentiment=negative, verified=0"
0.09736387449144514,"any_harmful=1, engagement=low, sentiment=negative"
0.11270411859778187,"engagement=low, period=post_election, sentiment=negative"
0.14034721061138047,"engagement=low, sensitive=0, sentiment=negative, verified=0"
0.09655575990637018,"any_harmful=1, engagement=low, sentiment=negative, verified=0"
0.0959566404726077,"any_harmful=1, engagement=low, sensitive=0, sentiment=negative"
0.07982221479128351,"any_harmful=1, engagement=low, period=post_election, sentiment=negative"
0.09514852588753274,"any_harmful=1, engagement=low, sensitive=0, sentiment=negative, verified=0"
0.07927882739787104,"any_harmful=1, engagement=low, period=post_election, sentiment=negative, verified=0"
0.07859610990358357,"any_harmful=1, engagement=low, period=post_election, sensitive=0, sentiment=negative"
0.07805272251017109,"any_harmful=1, engagement=low, period=post_election, sensitive=0, sentiment=negative, verified=0"
0.11122721952850693,"engagement=low, period=post_election, sentiment=negative, verified=0"
0.11111575544780694,"engagement=low, period=post_election, sensitive=0, sentiment=negative"
0.10963885637853202,"engagement=low, period=post_election, sensitive=0, sentiment=negative, verified=0"
0.12929833361199353,"any_harmful=1, label=Sensationalism, sentiment=negative"
0.1275845733712311,"label=Sensationalism, sensitive=0, sentiment=negative"
0.12725018112913114,"label=Sensationalism, sentiment=negative, verified=0"
0.0859248732096082,"engagement=low, label=Sensationalism, sentiment=negative"
0.1102101097921195,"label=Sensationalism, period=post_election, sentiment=negative"
0.1275845733712311,"any_harmful=1, label=Sensationalism, sensitive=0, sentiment=negative"
0.12725018112913114,"any_harmful=1, label=Sensationalism, sentiment=negative, verified=0"
0.12553642088836872,"label=Sensationalism, sensitive=0, sentiment=negative, verified=0"
0.12553642088836872,"any_harmful=1, label=Sensationalism, sensitive=0, sentiment=negative, verified=0"
0.0859248732096082,"any_harmful=1, engagement=low, label=Sensationalism, sentiment=negative"
0.08520035668505824,"engagement=low, label=Sensationalism, sentiment=negative, verified=0"
0.08464303628155827,"engagement=low, label=Sensationalism, sensitive=0, sentiment=negative"
0.07050103104274648,"engagement=low, label=Sensationalism, period=post_election, sentiment=negative"
0.08520035668505824,"any_harmful=1, engagement=low, label=Sensationalism, sentiment=negative, verified=0"
0.08464303628155827,"any_harmful=1, engagement=low, label=Sensationalism, sensitive=0, sentiment=negative"
0.0839185197570083,"engagement=low, label=Sensationalism, sensitive=0, sentiment=negative, verified=0"
0.0839185197570083,"any_harmful=1, engagement=low, label=Sensationalism, sensitive=0, sentiment=negative, verified=0"
0.07050103104274648,"any_harmful=1, engagement=low, label=Sensationalism, period=post_election, sentiment=negative"
0.0699994426795965,"engagement=low, label=Sensationalism, period=post_election, sentiment=negative, verified=0"
0.06935852421557154,"engagement=low, label=Sensationalism, period=post_election, sensitive=0, sentiment=negative"
0.0699994426795965,"any_harmful=1, engagement=low, label=Sensationalism, period=post_election, sentiment=negative, verified=0"
0.06935852421557154,"any_harmful=1, engagement=low, label=Sensationalism, period=post_election, sensitive=0, sentiment=negative"
0.06885693585242156,"engagement=low, label=Sensationalism, period=post_election, sensitive=0, sentiment=negative, verified=0"
0.06885693585242156,"any_harmful=1, engagement=low, label=Sensationalism, period=post_election, sensitive=0, sentiment=negative, verified=0"
0.1102101097921195,"any_harmful=1, label=Sensationalism, period=post_election, sentiment=negative"
0.10871927771275706,"label=Sensationalism, period=post_election, sentiment=negative, verified=0"
0.10864961266231957,"label=Sensationalism, period=post_election, sensitive=0, sentiment=negative"
0.10871927771275706,"any_harmful=1, label=Sensationalism, period=post_election, sentiment=negative, verified=0"
0.10864961266231957,"any_harmful=1, label=Sensationalism, period=post_election, sensitive=0, sentiment=negative"
0.10715878058295714,"label=Sensationalism, period=post_election, sensitive=0, sentiment=negative, verified=0"
0.10715878058295714,"any_harmful=1, label=Sensationalism, period=post_election, sensitive=0, sentiment=negative, verified=0"
0.11015437775176949,"any_harmful=1, label=Speculation, sentiment=negative"
0.10903973694476955,"label=Sensationalism, label=Speculation, sentiment=negative"
0.10867747868249457,"label=Speculation, sensitive=0, sentiment=negative"
0.10859388062196958,"label=Speculation, sentiment=negative, verified=0"
0.07346876219138383,"engagement=low, label=Speculation, sentiment=negative"
0.09421501421167029,"label=Speculation, period=post_election, sentiment=negative"
0.10903973694476955,"any_harmful=1, label=Sensationalism, label=Speculation, sentiment=negative"
0.10867747868249457,"any_harmful=1, label=Speculation, sensitive=0, sentiment=negative"
0.10756283787549462,"label=Sensationalism, label=Speculation, sensitive=0, sentiment=negative"
0.10756283787549462,"any_harmful=1, label=Sensationalism, label=Speculation, sensitive=0, sentiment=negative"
0.10859388062196958,"any_harmful=1, label=Speculation, sentiment=negative, verified=0"
0.10749317282505713,"label=Sensationalism, label=Speculation, sentiment=negative, verified=0"
0.10711698155269464,"label=Speculation, sensitive=0, sentiment=negative, verified=0"
0.10749317282505713,"any_harmful=1, label=Sensationalism, label=Speculation, sentiment=negative, verified=0"
0.10711698155269464,"any_harmful=1, label=Speculation, sensitive=0, sentiment=negative, verified=0"
0.1060162737557822,"label=Sensationalism, label=Speculation, sensitive=0, sentiment=negative, verified=0"
0.1060162737557822,"any_harmful=1, label=Sensationalism, label=Speculation, sensitive=0, sentiment=negative, verified=0"
0.07346876219138383,"any_harmful=1, engagement=low, label=Speculation, sentiment=negative"
0.07289750877779635,"engagement=low, label=Speculation, sentiment=negative, verified=0"
0.07263278158613387,"engagement=low, label=Sensationalism, label=Speculation, sentiment=negative"
0.07235412138438388,"engagement=low, label=Speculation, sensitive=0, sentiment=negative"
0.06042746474948448,"engagement=low, label=Speculation, period=post_election, sentiment=negative"
0.07289750877779635,"any_harmful=1, engagement=low, label=Speculation, sentiment=negative, verified=0"
0.07263278158613387,"any_harmful=1, engagement=low, label=Sensationalism, label=Speculation, sentiment=negative"
0.0720615281725464,"engagement=low, label=Sensationalism, label=Speculation, sentiment=negative, verified=0"
0.0720615281725464,"any_harmful=1, engagement=low, label=Sensationalism, label=Speculation, sentiment=negative, verified=0"
0.07235412138438388,"any_harmful=1, engagement=low, label=Speculation, sensitive=0, sentiment=negative"
0.07178286797079642,"engagement=low, label=Speculation, sensitive=0, sentiment=negative, verified=0"
0.07151814077913392,"engagement=low, label=Sensationalism, label=Speculation, sensitive=0, sentiment=negative"
0.07178286797079642,"any_harmful=1, engagement=low, label=Speculation, sensitive=0, sentiment=negative, verified=0"
0.07151814077913392,"any_harmful=1, engagement=low, label=Sensationalism, label=Speculation, sensitive=0, sentiment=negative"
0.07094688736554645,"engagement=low, label=Sensationalism, label=Speculation, sensitive=0, sentiment=negative, verified=0"
0.07094688736554645,"any_harmful=1, engagement=low, label=Sensationalism, label=Speculation, sensitive=0, sentiment=negative, verified=0"
0.06042746474948448,"any_harmful=1, engagement=low, label=Speculation, period=post_election, sentiment=negative"
0.060037340467034496,"engagement=low, label=Speculation, period=post_election, sentiment=negative, verified=0"
0.059716881235022015,"engagement=low, label=Sensationalism, label=Speculation, period=post_election, sentiment=negative"
0.05939642200300953,"engagement=low, label=Speculation, period=post_election, sensitive=0, sentiment=negative"
0.060037340467034496,"any_harmful=1, engagement=low, label=Speculation, period=post_election, sentiment=negative, verified=0"
0.059716881235022015,"any_harmful=1, engagement=low, label=Sensationalism, label=Speculation, period=post_election, sentiment=negative"
0.059326756952572036,"engagement=low, label=Sensationalism, label=Speculation, period=post_election, sentiment=negative, verified=0"
0.059326756952572036,"any_harmful=1, engagement=low, label=Sensationalism, label=Speculation, period=post_election, sentiment=negative, verified=0"
0.05939642200300953,"any_harmful=1, engagement=low, label=Speculation, period=post_election, sensitive=0, sentiment=negative"
0.05900629772055955,"engagement=low, label=Speculation, period=post_election, sensitive=0, sentiment=negative, verified=0"
0.05868583848854707,"engagement=low, label=Sensationalism, label=Speculation, period=post_election, sensitive=0, sentiment=negative"
0.05900629772055955,"any_harmful=1, engagement=low, label=Speculation, period=post_election, sensitive=0, sentiment=negative, verified=0"
0.05868583848854707,"any_harmful=1, engagement=low, label=Sensationalism, label=Speculation, period=post_election, sensitive=0, sentiment=negative"
0.05829571420609708,"engagement=low, label=Sensationalism, label=Speculation, period=post_election, sensitive=0, sentiment=negative, verified=0"
0.05829571420609708,"any_harmful=1, engagement=low, label=Sensationalism, label=Speculation, period=post_election, sensitive=0, sentiment=negative, verified=0"
0.09421501421167029,"any_harmful=1, label=Speculation, period=post_election, sentiment=negative"
0.09322577049545784,"label=Sensationalism, label=Speculation, period=post_election, sentiment=negative"
0.09300284233405785,"label=Speculation, period=post_election, sentiment=negative, verified=0"
0.09283564621300786,"label=Speculation, period=post_election, sensitive=0, sentiment=negative"
0.09322577049545784,"any_harmful=1, label=Sensationalism, label=Speculation, period=post_election, sentiment=negative"
0.09300284233405785,"any_harmful=1, label=Speculation, period=post_election, sentiment=negative, verified=0"
0.0920275316279329,"label=Sensationalism, label=Speculation, period=post_election, sentiment=negative, verified=0"
0.0920275316279329,"any_harmful=1, label=Sensationalism, label=Speculation, period=post_election, sentiment=negative, verified=0"
0.09283564621300786,"any_harmful=1, label=Speculation, period=post_election, sensitive=0, sentiment=negative"
0.0918464024967954,"label=Sensationalism, label=Speculation, period=post_election, sensitive=0, sentiment=negative"
0.09162347433539542,"label=Speculation, period=post_election, sensitive=0, sentiment=negative, verified=0"
0.0918464024967954,"any_harmful=1, label=Sensationalism, label=Speculation, period=post_election, sensitive=0, sentiment=negative"
0.09162347433539542,"any_harmful=1, label=Speculation, period=post_election, sensitive=0, sentiment=negative, verified=0"
0.09064816362927047,"label=Sensationalism, label=Speculation, period=post_election, sensitive=0, sentiment=negative, verified=0"
0.09064816362927047,"any_harmful=1, label=Sensationalism, label=Speculation, period=post_election, sensitive=0, sentiment=negative, verified=0"
0.07422114473610879,"any_harmful=0, sensitive=0, sentiment=negative"
0.06967898344758401,"any_harmful=0, sentiment=negative, verified=0"
0.047511564398372626,"any_harmful=0, engagement=low, sentiment=negative"
0.05567630830964722,"any_harmful=0, period=post_election, sentiment=negative"
0.06896839993312155,"any_harmful=0, sensitive=0, sentiment=negative, verified=0"
0.04699604302513515,"any_harmful=0, engagement=low, sensitive=0, sentiment=negative"
0.045714206097085215,"any_harmful=0, engagement=low, sentiment=negative, verified=0"
0.03288190380649836,"any_harmful=0, engagement=low, period=post_election, sentiment=negative"
0.04519868472384774,"any_harmful=0, engagement=low, sensitive=0, sentiment=negative, verified=0"
0.032519645544223375,"any_harmful=0, engagement=low, period=post_election, sensitive=0, sentiment=negative"
0.031948392130635904,"any_harmful=0, engagement=low, period=post_election, sentiment=negative, verified=0"
0.03158613386836092,"any_harmful=0, engagement=low, period=post_election, sensitive=0, sentiment=negative, verified=0"
0.055160786936409745,"any_harmful=0, period=post_election, sensitive=0, sentiment=negative"
0.052388117928997384,"any_harmful=0, period=post_election, sentiment=negative, verified=0"
0.0518725965557599,"any_harmful=0, period=post_election, sensitive=0, sentiment=negative, verified=0"
0.17747868249456614,"period=post_election, sensitive=0, sentiment=negative"
0.17481747756785376,"period=post_election, sentiment=negative, verified=0"
0.17260212896394136,"period=post_election, sensitive=0, sentiment=negative, verified=0"
0.12302847907261885,"topic=trump / donald / donald trump / president, verified=0"
0.08273421389957086,"engagement=low, topic=trump / donald / donald trump / president"
0.05003343922421,"any_harmful=0, topic=trump / donald / donald trump / president"
0.026152259934236192,"sentiment=very_positive, topic=trump / donald / donald trump / president"
0.019366884021624033,"period=pre_election, topic=trump / donald / donald trump / president"
0.12709691801816864,"sensitive=0, topic=trump / donald / donald trump / president"
0.022251017109736388,"sentiment=neutral, topic=trump / donald / donald trump / president"
0.07906983224655854,"any_harmful=1, topic=trump / donald / donald trump / president"
0.07086328930502146,"label=Sensationalism, topic=trump / donald / donald trump / president"
0.05854650838767207,"label=Speculation, topic=trump / donald / donald trump / president"
