id,created_at,text,text_clean,word_count,hashtags,entities.mentions,author_id,name,verified,possibly_sensitive,lang,edit_history_tweet_ids,user_location,user_location_USA_state,retweet_count,reply_count,like_count,quote_count,bookmark_count,impression_count,sentiment_vader_raw,sentiment_vader_label,Speculation,Sensationalism,Conspiracy,Hate_Speech,Satire,clean_text,word_count_clean,date,week,month,day_of_week,hour,days_to_election,election_period,engagement_total,log_engagement,engagement_rate,harmful_label_count,any_harmful,hashtag_tokens,mention_tokens,has_hashtags,has_mentions,has_state,engagement_bucket
1847154576115499508,2024-10-18 05:55:44+00:00,Election Interference: Snapchat Refuses to Reinstate Donald Trump to Platform Used by Young Voters https://t.co/xQeUVnuDp8 via @BreitbartNews,election interference snapchat refuses reinstate donald trump platform used young voters,17,[],"[{'start': 127, 'end': 141, 'username': 'BreitbartNews', 'id': '457984599'}]",1006379822,Benjamín II,False,False,en,['1847154576115499508'],Manila,,0,0,0,0,0,8,0.0,neutral,0,0,0,0,0,election interference snapchat refuses reinstate donald trump platform used young voters,11,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,0,0,[],"['127', '141', '457984599', 'breitbartnews', 'end', 'id', 'start', 'username']",False,True,False,low
1847154525536236031,2024-10-18 05:55:32+00:00,@naval ACTIONS ==&gt;The U.S. military has quietly been granted the authority to assist in domestic law enforcement activities—including the use of lethal force against U.S. citizens weeks before the election https://t.co/uf6uljJfPt,actions gtthe military quietly granted authority assist domestic law enforcement activitiesincluding use lethal force citizens weeks election,31,[],"[{'start': 0, 'end': 6, 'username': 'naval', 'id': '745273'}]",987374574042996736,Csilla Brimer ❤️‍🔥🗽🆙,False,False,en,['1847154525536236031'],Happy Home 🏡 ,,0,0,0,0,0,9,0.3182,positive,1,1,1,0,0,actions gtthe military quietly granted authority assist domestic law enforcement activitiesincluding use lethal force citizens weeks election,17,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,3,1,[],"['0', '6', '745273', 'end', 'id', 'naval', 'start', 'username']",False,True,False,low
1847154450286178339,2024-10-18 05:55:14+00:00,Maxim makes an endorsement for the 2024 presidential election: 'You just lost zero fans' https://t.co/sr6RmPC47K #FoxNews,maxim makes endorsement 2024 presidential election just lost zero fans foxnews,16,['#foxnews'],,262267551,Anna Gaudreault,False,False,en,['1847154450286178339'],"Principal Street, Canada",,0,0,0,0,0,19,0.0,neutral,0,0,0,0,0,maxim makes endorsement 2024 presidential election just lost zero fans foxnews,11,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,0,0,['foxnews'],[],True,False,False,low
1847154440702423172,2024-10-18 05:55:11+00:00,"@_sn_n too many patriots tho, hu? https://t.co/02luxSJcpw",_sn_n patriots tho hu,7,[],"[{'start': 0, 'end': 6, 'username': '_sn_n', 'id': '1249457029258698752'}]",1521278875090644992,zmc33,False,False,en,['1847154440702423172'],,,0,0,0,0,0,3,0.0,neutral,0,0,0,0,0,_sn_n patriots tho hu,4,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,0,0,[],"['0', '1249457029258698752', '6', '_sn_n', 'end', 'id', 'start', 'username']",False,True,False,low
1847154427657908690,2024-10-18 05:55:08+00:00,Are Black voters abandoning the Democratic party? | Steve Phillips | The Guardian https://t.co/PR3nuaVe5t,black voters abandoning democratic party steve phillips guardian,14,[],,390335900,Debaser99,False,False,en,['1847154427657908690'],everywhere and nowhere,,0,0,0,0,0,1,0.0258,neutral,1,1,0,0,0,black voters abandoning democratic party steve phillips guardian,8,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,2,1,[],[],False,False,False,low
1847154414584545555,2024-10-18 05:55:05+00:00,"@tonetalks 2024 Election: Philadelphia’s Sons: Lead Us Back to Strength and Unity.

Dear Black American Men,

Especially to those in Philadelphia, Pennsylvania, where my roots run six generations deep. This election holds more significance than ever—it’s a call for the re-empowerment of… https://t.co/QD4193jPQg",2024 election philadelphias sons lead strength unity dear black american men especially philadelphia pennsylvania roots run generations deep election holds significance everits reempowerment,43,[],"[{'start': 0, 'end': 10, 'username': 'tonetalks', 'id': '3820326674'}]",1689828171850625024,Sharpie Smear Guard🇵🇸🇮🇷🇾🇪 🇷🇺🇨🇳,False,False,en,['1847154414584545555'],CAIR,California,0,0,0,0,0,12,0.8016,positive,0,0,0,0,0,2024 election philadelphias sons lead strength unity dear black american men especially philadelphia pennsylvania roots run generations deep election holds significance everits reempowerment,23,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,0,0,[],"['0', '10', '3820326674', 'end', 'id', 'start', 'tonetalks', 'username']",False,True,True,low
1847154358292517195,2024-10-18 05:54:52+00:00,"called shot:  Trump loses the 2024 election and just comes apart at the seams and falls apart and drops dead on live TV in the middle of a speech the day after he's sentenced to Super Jail for president crimes, where he was ranting and raving about how he actually won or w/e",called shot trump loses 2024 election just comes apart seams falls apart drops dead live tv middle speech day hes sentenced super jail president crimes ranting raving actually won,53,[],,17430917,J. C. Cantwell 🌻🪷,False,False,en,['1847154358292517195'],Buffalo NY,New York,0,1,1,0,0,4,0.2263,positive,1,1,0,0,1,called shot trump loses 2024 election just comes apart seams falls apart drops dead live tv middle speech day hes sentenced super jail president crimes ranting raving actually won,29,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,2,1.0986122886681098,0.5,3,1,[],[],False,False,True,high
1847154325271028063,2024-10-18 05:54:44+00:00,"@BehizyTweets 2024 Election: Philadelphia’s Sons: Lead Us Back to Strength and Unity.

Dear Black American Men,

Especially to those in Philadelphia, Pennsylvania, where my roots run six generations deep. This election holds more significance than ever—it’s a call for the re-empowerment of… https://t.co/4yWljcbMeN",2024 election philadelphias sons lead strength unity dear black american men especially philadelphia pennsylvania roots run generations deep election holds significance everits reempowerment,43,[],"[{'start': 0, 'end': 13, 'username': 'BehizyTweets', 'id': '1403784319122907136'}]",1689828171850625024,Sharpie Smear Guard🇵🇸🇮🇷🇾🇪 🇷🇺🇨🇳,False,False,en,['1847154325271028063'],CAIR,California,0,0,0,0,0,12,0.8016,positive,0,0,0,0,0,2024 election philadelphias sons lead strength unity dear black american men especially philadelphia pennsylvania roots run generations deep election holds significance everits reempowerment,23,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,0,0,[],"['0', '13', '1403784319122907136', 'behizytweets', 'end', 'id', 'start', 'username']",False,True,True,low
1847154314340426129,2024-10-18 05:54:41+00:00,Election 2024: Those Who Lecture Versus Those Tired of Being Lectured https://t.co/CUEs9GRfcv via @VDHanson,election 2024 lecture versus tired lectured,14,[],"[{'start': 98, 'end': 107, 'username': 'VDHanson', 'id': '139550237'}]",1586242195761274880,CheckLight,False,False,en,['1847154314340426129'],,,0,0,0,0,0,0,-0.4404,negative,0,0,0,0,0,election 2024 lecture versus tired lectured,6,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,,0,0,[],"['107', '139550237', '98', 'end', 'id', 'start', 'username', 'vdhanson']",False,True,False,low
1847154304865444012,2024-10-18 05:54:39+00:00,"Trump gives hilarious roast at Al Smith charity dinner 

https://t.co/Gbh67i8zp0",trump gives hilarious roast al smith charity dinner,10,[],,304547610,🇺🇦 Jassogne,False,False,en,['1847154304865444012'],"Brussels, Belgium 🇧🇪",,0,0,0,0,0,15,0.6705,positive,0,0,0,0,0,trump gives hilarious roast al smith charity dinner,8,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,0,0,[],[],False,False,False,low
1847154138616139890,2024-10-18 05:53:59+00:00,"@shannonazusa 2024 Election: Philadelphia’s Sons: Lead Us Back to Strength and Unity.

Dear Black American Men,

Especially to those in Philadelphia, Pennsylvania, where my roots run six generations deep. This election holds more significance than ever—it’s a call for the re-empowerment of… https://t.co/Cr3PScgV0V",2024 election philadelphias sons lead strength unity dear black american men especially philadelphia pennsylvania roots run generations deep election holds significance everits reempowerment,43,[],"[{'start': 0, 'end': 13, 'username': 'shannonazusa', 'id': '1323363032806772736'}]",1689828171850625024,Sharpie Smear Guard🇵🇸🇮🇷🇾🇪 🇷🇺🇨🇳,False,False,en,['1847154138616139890'],CAIR,California,0,0,0,0,0,12,0.8016,positive,0,0,0,0,0,2024 election philadelphias sons lead strength unity dear black american men especially philadelphia pennsylvania roots run generations deep election holds significance everits reempowerment,23,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,0,0,[],"['0', '13', '1323363032806772736', 'end', 'id', 'shannonazusa', 'start', 'username']",False,True,True,low
1847154083955696028,2024-10-18 05:53:46+00:00,@ApostleDeza @Jenna_original2 Oh man you sound like ANC on loosing 2024 election,_original2 oh man sound like anc loosing 2024 election,12,[],"[{'start': 0, 'end': 12, 'username': 'ApostleDeza', 'id': '1298984580611862528'}, {'start': 13, 'end': 29, 'username': 'Jenna_original2', 'id': '1624381845256142849'}]",1076927168561770496,mbiyo,False,False,en,['1847154083955696028'],,,0,0,0,0,0,2,0.3612,positive,0,0,0,0,0,_original2 oh man sound like anc loosing 2024 election,9,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,0,0,[],"['0', '12', '1298984580611862528', '13', '1624381845256142849', '29', 'apostledeza', 'end', 'id', 'jenna_original2', 'start', 'username']",False,True,False,low
1847154054121852994,2024-10-18 05:53:39+00:00,"@FFT1776 2024 Election: Philadelphia’s Sons: Lead Us Back to Strength and Unity.

Dear Black American Men,

Especially to those in Philadelphia, Pennsylvania, where my roots run six generations deep. This election holds more significance than ever—it’s a call for the re-empowerment of… https://t.co/m3xtAf4Gj3",2024 election philadelphias sons lead strength unity dear black american men especially philadelphia pennsylvania roots run generations deep election holds significance everits reempowerment,43,[],"[{'start': 0, 'end': 8, 'username': 'FFT1776', 'id': '3419210573'}]",1689828171850625024,Sharpie Smear Guard🇵🇸🇮🇷🇾🇪 🇷🇺🇨🇳,False,False,en,['1847154054121852994'],CAIR,California,0,0,0,0,0,11,0.8016,positive,0,0,0,0,0,2024 election philadelphias sons lead strength unity dear black american men especially philadelphia pennsylvania roots run generations deep election holds significance everits reempowerment,23,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,0,0,[],"['0', '3419210573', '8', 'end', 'fft1776', 'id', 'start', 'username']",False,True,True,low
1847153993149267989,2024-10-18 05:53:25+00:00,"300 government officials endorse Trump. What is interesting about this list is it was compiled by Robert O'Brien, the same man Trump put in charge of his Continuity of Government contingencies following the disputed 2020 election. https://t.co/jsrdBQZiZD",300 government officials endorse trump interesting list compiled robert obrien man trump charge continuity government contingencies following disputed 2020 election,37,[],,1672577356555489281,Julian Crawford,False,False,en,['1847153993149267989'],New Zealand,,0,0,0,0,0,1,0.3818,positive,1,1,0,0,0,300 government officials endorse trump interesting list compiled robert obrien man trump charge continuity government contingencies following disputed 2020 election,20,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,2,1,[],[],False,False,False,low
1847153959892332929,2024-10-18 05:53:17+00:00,"@JoeMaurizi JD Vance just said outright on Thursday here in Williamsport that he doesn’t think Trump lost in 2020. Now let’s see how long it takes Stacy Garrity to Make Election Denialism Great Again in 2024 :

https://t.co/chwx4mrk4U",jd vance just said outright thursday williamsport doesnt think trump lost 2020 lets long takes stacy garrity make election denialism great 2024,38,[],"[{'start': 0, 'end': 11, 'username': 'JoeMaurizi', 'id': '1019312033035112448'}]",19363904,Chris Benson,False,False,en,['1847153959892332929'],"Williamsport, Pennsylvania",Pennsylvania,0,0,0,0,0,3,0.7237,positive,1,1,1,0,1,jd vance just said outright thursday williamsport doesnt think trump lost 2020 lets long takes stacy garrity make election denialism great 2024,22,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,4,1,[],"['0', '1019312033035112448', '11', 'end', 'id', 'joemaurizi', 'start', 'username']",False,True,True,low
1847153925956554950,2024-10-18 05:53:09+00:00,"@MikeSma80522654 @KamalaHarris 2024 Election: Philadelphia’s Sons: Lead Us Back to Strength and Unity.

Dear Black American Men,

Especially to those in Philadelphia, Pennsylvania, where my roots run six generations deep. This election holds more significance than ever—it’s a call for the re-empowerment of… https://t.co/5FATMhcjbU",2024 election philadelphias sons lead strength unity dear black american men especially philadelphia pennsylvania roots run generations deep election holds significance everits reempowerment,44,[],"[{'start': 0, 'end': 16, 'username': 'MikeSma80522654', 'id': '1486028077335560199'}, {'start': 17, 'end': 30, 'username': 'KamalaHarris', 'id': '30354991'}]",1689828171850625024,Sharpie Smear Guard🇵🇸🇮🇷🇾🇪 🇷🇺🇨🇳,False,False,en,['1847153925956554950'],CAIR,California,0,1,1,0,0,14,0.8016,positive,0,0,0,0,0,2024 election philadelphias sons lead strength unity dear black american men especially philadelphia pennsylvania roots run generations deep election holds significance everits reempowerment,23,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,2,1.0986122886681098,0.14285714285714285,0,0,[],"['0', '1486028077335560199', '16', '17', '30', '30354991', 'end', 'id', 'kamalaharris', 'mikesma80522654', 'start', 'username']",False,True,True,high
1847153853449568453,2024-10-18 05:52:51+00:00,"@Trumpnation2050 2024 Election: Philadelphia’s Sons: Lead Us Back to Strength and Unity.

Dear Black American Men,

Especially to those in Philadelphia, Pennsylvania, where my roots run six generations deep. This election holds more significance than ever—it’s a call for the re-empowerment of… https://t.co/1Eo0KVMqr2",2024 election philadelphias sons lead strength unity dear black american men especially philadelphia pennsylvania roots run generations deep election holds significance everits reempowerment,43,[],"[{'start': 0, 'end': 16, 'username': 'Trumpnation2050', 'id': '762038402640261120'}]",1689828171850625024,Sharpie Smear Guard🇵🇸🇮🇷🇾🇪 🇷🇺🇨🇳,False,False,en,['1847153853449568453'],CAIR,California,0,0,0,0,0,12,0.8016,positive,0,0,0,0,0,2024 election philadelphias sons lead strength unity dear black american men especially philadelphia pennsylvania roots run generations deep election holds significance everits reempowerment,23,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,0,0,[],"['0', '16', '762038402640261120', 'end', 'id', 'start', 'trumpnation2050', 'username']",False,True,True,low
1847153789872083039,2024-10-18 05:52:36+00:00,‘I’m terrified I’ll be executed’: Trump win could bring spree of death row killings https://t.co/C1fgwYiM0V,im terrified ill executed trump win bring spree death row killings,15,[],,1712116141424795648,Peter Dempsey,False,False,en,['1847153789872083039'],,,0,0,0,0,0,4,-0.9081,negative,1,1,0,0,0,im terrified ill executed trump win bring spree death row killings,11,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,2,1,[],[],False,False,False,low
1847153771752648903,2024-10-18 05:52:32+00:00,"@faewings @mea_aura Hey faewings,
Good to hear from you. You'll have to excuse me.  I've been really busy outside of X-T.  Among other things I'm putting things together for the final days toward Election Day.  Hope all is well with you.
~Thanks for the referral to @mea_aura 
10-17-2024",_aura hey faewings good hear youll excuse ive really busy outside xt things im putting things final days election day hope thanks referral _aura 10172024,48,[],"[{'start': 0, 'end': 9, 'username': 'faewings', 'id': '23429613'}, {'start': 10, 'end': 19, 'username': 'mea_aura', 'id': '1442185853099331587'}, {'start': 266, 'end': 275, 'username': 'mea_aura', 'id': '1442185853099331587'}]",821973415,TheSacredFlame,False,False,en,['1847153771752648903'],,,0,0,0,0,0,3,0.8779,positive,0,0,0,0,0,_aura hey faewings good hear youll excuse ive really busy outside xt things im putting things final days election day hope thanks referral _aura 10172024,25,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,0,0,[],"['0', '10', '1442185853099331587', '19', '23429613', '266', '275', '9', 'end', 'faewings', 'id', 'mea_aura', 'start', 'username']",False,True,False,low
1847153769395671398,2024-10-18 05:52:31+00:00,"@SaveUSAKitty @RealCandaceO 2024 Election: Philadelphia’s Sons: Lead Us Back to Strength and Unity.

Dear Black American Men,

Especially to those in Philadelphia, Pennsylvania, where my roots run six generations deep. This election holds more significance than ever—it’s a call for the re-empowerment of… https://t.co/pJCDGrBswc",2024 election philadelphias sons lead strength unity dear black american men especially philadelphia pennsylvania roots run generations deep election holds significance everits reempowerment,44,[],"[{'start': 0, 'end': 13, 'username': 'SaveUSAKitty', 'id': '1519041477384585218'}, {'start': 14, 'end': 27, 'username': 'RealCandaceO', 'id': '878247600096509952'}]",1689828171850625024,Sharpie Smear Guard🇵🇸🇮🇷🇾🇪 🇷🇺🇨🇳,False,False,en,['1847153769395671398'],CAIR,California,0,0,0,0,0,11,0.8016,positive,0,0,0,0,0,2024 election philadelphias sons lead strength unity dear black american men especially philadelphia pennsylvania roots run generations deep election holds significance everits reempowerment,23,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,0,0,[],"['0', '13', '14', '1519041477384585218', '27', '878247600096509952', 'end', 'id', 'realcandaceo', 'saveusakitty', 'start', 'username']",False,True,True,low
1847153660871979212,2024-10-18 05:52:05+00:00,"@tomwarren It is the same as it was, as the new Siri 2.0 is not out yet. Ask it when the 2024 US election is, and you will get the correct answer. Garbage in, Garbage out on Siri 1.0 as it does not have deeper integration yet. The advantage of iOS is that you can still use Google Assistant.",new siri 20 ask 2024 election correct answer garbage garbage siri 10 does deeper integration advantage ios use google assistant,59,[],"[{'start': 0, 'end': 10, 'username': 'tomwarren', 'id': '12273252'}]",43709186,andyH,False,False,en,['1847153660871979212'],,,0,0,0,0,0,3,0.25,positive,0,0,0,0,0,new siri 20 ask 2024 election correct answer garbage garbage siri 10 does deeper integration advantage ios use google assistant,20,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,0,0,[],"['0', '10', '12273252', 'end', 'id', 'start', 'tomwarren', 'username']",False,True,False,low
1847153622561472972,2024-10-18 05:51:56+00:00,"@KirkLaz2 2024 Election: Philadelphia’s Sons: Lead Us Back to Strength and Unity.

Dear Black American Men,

Especially to those in Philadelphia, Pennsylvania, where my roots run six generations deep. This election holds more significance than ever—it’s a call for the re-empowerment of… https://t.co/tiw3fgpagM",2024 election philadelphias sons lead strength unity dear black american men especially philadelphia pennsylvania roots run generations deep election holds significance everits reempowerment,43,[],"[{'start': 0, 'end': 9, 'username': 'KirkLaz2', 'id': '1354821964137811976'}]",1689828171850625024,Sharpie Smear Guard🇵🇸🇮🇷🇾🇪 🇷🇺🇨🇳,False,False,en,['1847153622561472972'],CAIR,California,0,0,0,0,0,11,0.8016,positive,0,0,0,0,0,2024 election philadelphias sons lead strength unity dear black american men especially philadelphia pennsylvania roots run generations deep election holds significance everits reempowerment,23,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,0,0,[],"['0', '1354821964137811976', '9', 'end', 'id', 'kirklaz2', 'start', 'username']",False,True,True,low
1847153512087519685,2024-10-18 05:51:30+00:00,"#VoteBlueDownBallot!
Chaos could result as election deniers get 'another bite at the apple'!
Participants in election fraud MUST be held accountable, not given a 2nd chance.
40% the 15 GOP electors from MI were fake electors 4yrs ago &amp; still face charges.
https://t.co/LrbmATbBiZ",votebluedownballot chaos result election deniers bite apple participants election fraud held accountable given 2nd chance 40 15 gop electors mi fake electors 4yrs ago amp face charges,43,['#votebluedownballot'],,869762409518551040,SewAlways,False,False,en,['1847153512087519685'],"Missouri, USA",Missouri,0,0,0,0,0,2,-0.9153,negative,1,1,0,0,0,votebluedownballot chaos result election deniers bite apple participants election fraud held accountable given 2nd chance 40 15 gop electors mi fake electors 4yrs ago amp face charges,27,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,2,1,['votebluedownballot'],[],True,False,True,low
1847153496740827296,2024-10-18 05:51:26+00:00,"@Jairo_I_Funez 2024 Election: Philadelphia’s Sons: Lead Us Back to Strength and Unity.

Dear Black American Men,

Especially to those in Philadelphia, Pennsylvania, where my roots run six generations deep. This election holds more significance than ever—it’s a call for the re-empowerment of… https://t.co/kScOybNO6J",_i_funez 2024 election philadelphias sons lead strength unity dear black american men especially philadelphia pennsylvania roots run generations deep election holds significance everits reempowerment,43,[],"[{'start': 0, 'end': 14, 'username': 'Jairo_I_Funez', 'id': '1607255623'}]",1689828171850625024,Sharpie Smear Guard🇵🇸🇮🇷🇾🇪 🇷🇺🇨🇳,False,False,en,['1847153496740827296'],CAIR,California,0,0,0,0,0,13,0.8016,positive,0,0,0,0,0,_i_funez 2024 election philadelphias sons lead strength unity dear black american men especially philadelphia pennsylvania roots run generations deep election holds significance everits reempowerment,24,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,0,0,[],"['0', '14', '1607255623', 'end', 'id', 'jairo_i_funez', 'start', 'username']",False,True,True,low
1847153342054899994,2024-10-18 05:50:49+00:00,"@Linnylintruth 2024 Election: Philadelphia’s Sons: Lead Us Back to Strength and Unity.

Dear Black American Men,

Especially to those in Philadelphia, Pennsylvania, where my roots run six generations deep. This election holds more significance than ever—it’s a call for the re-empowerment of… https://t.co/ykTrqwbmgy",2024 election philadelphias sons lead strength unity dear black american men especially philadelphia pennsylvania roots run generations deep election holds significance everits reempowerment,43,[],"[{'start': 0, 'end': 14, 'username': 'Linnylintruth', 'id': '1595932369097302017'}]",1689828171850625024,Sharpie Smear Guard🇵🇸🇮🇷🇾🇪 🇷🇺🇨🇳,False,False,en,['1847153342054899994'],CAIR,California,0,0,0,0,0,11,0.8016,positive,0,0,0,0,0,2024 election philadelphias sons lead strength unity dear black american men especially philadelphia pennsylvania roots run generations deep election holds significance everits reempowerment,23,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,0,0,[],"['0', '14', '1595932369097302017', 'end', 'id', 'linnylintruth', 'start', 'username']",False,True,True,low
1847153284563288534,2024-10-18 05:50:36+00:00,"https://t.co/mLOjyXIP2Q Boycott FB and IG
BREAKING: Second Round of Meta Engineers Reveal Election Censorship Practices: “Pro-Trump” Posts “Go Just Up to Another Team to Take It Down' (VIDEO)

https://t.co/wkYdByEhhz",boycott fb ig breaking second round meta engineers reveal election censorship practices protrump posts just team video,29,[],,1674939176184152065,Harry Grant,False,False,en,['1847153284563288534'],Any town USA,,0,0,0,0,0,5,-0.3182,negative,1,1,1,0,0,boycott fb ig breaking second round meta engineers reveal election censorship practices protrump posts just team video,17,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,3,1,[],[],False,False,False,low
1847153272555294776,2024-10-18 05:50:33+00:00,Republican Sam Brown swings away in Nevada Senate debate amid polling deficit https://t.co/vTGx14ZADl via @nbcnews,republican sam brown swings away nevada senate debate amid polling deficit,15,[],"[{'start': 106, 'end': 114, 'username': 'NBCNews', 'id': '14173315'}]",384852760,Hikyuu Mikado 🏳️‍🌈🪶🍱🏩🎠🍵🍑,False,False,en,['1847153272555294776'],USA,,0,0,0,0,0,2,-0.4019,negative,0,0,0,0,0,republican sam brown swings away nevada senate debate amid polling deficit,11,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,0,0,[],"['106', '114', '14173315', 'end', 'id', 'nbcnews', 'start', 'username']",False,True,False,low
1847153267496648859,2024-10-18 05:50:32+00:00,"‼️The 2024 election in a nutshell‼️Don’t be stupid‼️Vote smart‼️
🇺🇸🇺🇸TRUMP2024🇺🇸🇺🇸 https://t.co/DniVr06NWC",2024 election nutshelldont stupidvote smart trump2024,11,[],,1588212127323459585,Truth Seeker,False,False,en,['1847153267496648859'],,,0,0,1,0,0,3,0.4019,positive,0,0,0,0,0,2024 election nutshelldont stupidvote smart trump2024,6,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,1,0.6931471805599453,0.3333333333333333,0,0,[],[],False,False,False,medium
1847153221187350892,2024-10-18 05:50:21+00:00,Donald Trump: Democrats‘ Migration Plans Threaten Black Political Power https://t.co/Yjjmq6jMs8 via @BreitbartNews,donald trump democrats migration plans threaten black political power,12,[],"[{'start': 100, 'end': 114, 'username': 'BreitbartNews', 'id': '457984599'}]",1230558462507180032,Ron King,False,False,en,['1847153221187350892'],,,0,3,0,0,0,3,-0.3818,negative,1,1,0,0,0,donald trump democrats migration plans threaten black political power,9,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,3,1.3862943611198906,1.0,2,1,[],"['100', '114', '457984599', 'breitbartnews', 'end', 'id', 'start', 'username']",False,True,False,high
1847153157039706172,2024-10-18 05:50:05+00:00,"Yolo County registrar's office addresses General Election ballot security, voter questions | Click on the image to read the full story https://t.co/QTn6yreOOg",yolo county registrars office addresses general election ballot security voter questions click image read story,22,[],,14749520,kcranews,False,False,en,['1847153157039706172'],"Sacramento, CA",California,0,0,2,0,0,197,0.5423,positive,0,0,0,0,0,yolo county registrars office addresses general election ballot security voter questions click image read story,15,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,2,1.0986122886681098,0.01015228426395939,0,0,[],[],False,False,True,high
1847153132620628435,2024-10-18 05:49:59+00:00,"@TheRicanMemes 2024 Election: Philadelphia’s Sons: Lead Us Back to Strength and Unity.

Dear Black American Men,

Especially to those in Philadelphia, Pennsylvania, where my roots run six generations deep. This election holds more significance than ever—it’s a call for the re-empowerment of… https://t.co/qHYjoaDibC",2024 election philadelphias sons lead strength unity dear black american men especially philadelphia pennsylvania roots run generations deep election holds significance everits reempowerment,43,[],"[{'start': 0, 'end': 14, 'username': 'TheRicanMemes', 'id': '1275731289971228672'}]",1689828171850625024,Sharpie Smear Guard🇵🇸🇮🇷🇾🇪 🇷🇺🇨🇳,False,False,en,['1847153132620628435'],CAIR,California,0,0,0,0,0,14,0.8016,positive,0,0,0,0,0,2024 election philadelphias sons lead strength unity dear black american men especially philadelphia pennsylvania roots run generations deep election holds significance everits reempowerment,23,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,0,0,[],"['0', '1275731289971228672', '14', 'end', 'id', 'start', 'thericanmemes', 'username']",False,True,True,low
1847153114207457454,2024-10-18 05:49:55+00:00,"Greatest Hits: Trump Gets Big Laughs at Al Smith Dinner, Roasting Harris, Biden, Media Elite
https://t.co/EuRzYwMOGl",greatest hits trump gets big laughs al smith dinner roasting harris biden media elite,16,[],,1664490114590863362,American Patriot,False,False,en,['1847153114207457454'],"Florida, USA",Florida,0,0,0,0,0,26,0.8126,positive,0,0,0,0,0,greatest hits trump gets big laughs al smith dinner roasting harris biden media elite,14,2024-10-18,2024-10-14 00:00:00+00:00,2024-10,Friday,5,-18,pre_election,0,0.0,0.0,0,0,[],[],False,False,True,low
